0,0.326000
1,0.714000
2,0.850000
3,0.891000
4,0.924000
5,0.925000
6,0.941000
7,0.944000
8,0.944000
9,0.938000
10,0.944000
11,0.947000
12,0.945000
13,0.955000
14,0.954000
15,0.952000
16,0.951000
17,0.951000
18,0.950000
19,0.949000
20,0.954000
21,0.940000
22,0.944000
23,0.949000
24,0.953000
25,0.949000
26,0.951000
27,0.956000
28,0.953000
29,0.956000
30,0.954000
31,0.946000
32,0.951000
33,0.957000
34,0.954000
35,0.950000
36,0.945000
37,0.951000
38,0.949000
39,0.948000
40,0.952000
41,0.948000
42,0.954000
43,0.953000
44,0.958000
45,0.952000
46,0.950000
47,0.955000
48,0.951000
49,0.947000
50,0.958000
51,0.954000
52,0.961000
53,0.959000
54,0.962000
55,0.961000
56,0.958000
57,0.964000
58,0.947000
59,0.958000
60,0.955000
61,0.950000
62,0.959000
63,0.950000
64,0.958000
65,0.950000
66,0.952000
67,0.954000
68,0.949000
69,0.953000
70,0.954000
71,0.958000
72,0.954000
73,0.954000
74,0.953000
75,0.951000
76,0.954000
77,0.959000
78,0.960000
79,0.958000
80,0.966000
81,0.957000
82,0.960000
83,0.959000
84,0.959000
85,0.959000
86,0.958000
87,0.958000
88,0.952000
89,0.953000
90,0.958000
91,0.961000
92,0.957000
93,0.962000
94,0.959000
95,0.968000
96,0.959000
97,0.956000
98,0.960000
99,0.961000
100,0.953000
101,0.957000
102,0.958000
103,0.961000
104,0.954000
105,0.963000
106,0.950000
107,0.957000
108,0.961000
109,0.958000
110,0.960000
111,0.947000
112,0.956000
113,0.960000
114,0.960000
115,0.955000
116,0.956000
117,0.956000
118,0.956000
119,0.964000
120,0.959000
121,0.963000
122,0.952000
123,0.960000
124,0.963000
125,0.958000
126,0.961000
127,0.954000
128,0.955000
129,0.961000
130,0.960000
131,0.960000
132,0.954000
133,0.954000
134,0.960000
135,0.958000
136,0.956000
137,0.959000
138,0.964000
139,0.960000
140,0.954000
141,0.962000
142,0.964000
143,0.957000
144,0.959000
145,0.950000
146,0.957000
147,0.964000
148,0.963000
149,0.958000
150,0.957000
151,0.958000
152,0.957000
153,0.957000
154,0.953000
155,0.962000
156,0.955000
157,0.958000
158,0.954000
159,0.963000
160,0.960000
161,0.959000
162,0.959000
163,0.959000
164,0.966000
165,0.966000
166,0.963000
167,0.965000
168,0.962000
169,0.963000
170,0.961000
171,0.963000
172,0.960000
173,0.961000
174,0.962000
175,0.963000
176,0.958000
177,0.959000
178,0.963000
179,0.966000
180,0.963000
181,0.964000
182,0.962000
183,0.965000
184,0.958000
185,0.962000
186,0.964000
187,0.959000
188,0.961000
189,0.957000
190,0.962000
191,0.963000
192,0.958000
193,0.961000
194,0.960000
195,0.958000
196,0.960000
197,0.966000
198,0.957000
199,0.965000
200,0.964000
201,0.962000
202,0.963000
203,0.966000
204,0.965000
205,0.965000
206,0.960000
207,0.961000
208,0.966000
209,0.966000
210,0.966000
211,0.967000
212,0.970000
213,0.969000
214,0.962000
215,0.960000
216,0.968000
217,0.967000
218,0.970000
219,0.971000
220,0.967000
221,0.963000
222,0.967000
223,0.968000
224,0.962000
225,0.968000
226,0.966000
227,0.967000
228,0.964000
229,0.967000
230,0.960000
231,0.970000
232,0.959000
233,0.965000
234,0.967000
235,0.960000
236,0.970000
237,0.969000
238,0.966000
239,0.964000
240,0.964000
241,0.965000
242,0.959000
243,0.960000
244,0.963000
245,0.960000
246,0.964000
247,0.968000
248,0.962000
249,0.962000
250,0.968000
251,0.971000
252,0.970000
253,0.968000
254,0.971000
255,0.966000
256,0.970000
257,0.966000
258,0.971000
259,0.964000
260,0.966000
261,0.963000
262,0.964000
263,0.967000
264,0.958000
265,0.963000
266,0.966000
267,0.960000
268,0.965000
269,0.960000
270,0.968000
271,0.966000
272,0.970000
273,0.973000
274,0.971000
275,0.965000
276,0.972000
277,0.966000
278,0.961000
279,0.962000
280,0.966000
281,0.965000
282,0.969000
283,0.964000
284,0.960000
285,0.969000
286,0.972000
287,0.971000
288,0.971000
289,0.962000
290,0.964000
291,0.966000
292,0.970000
293,0.962000
294,0.962000
295,0.970000
296,0.971000
297,0.958000
298,0.960000
299,0.969000
300,0.959000
301,0.963000
302,0.958000
303,0.964000
304,0.968000
305,0.967000
306,0.968000
307,0.962000
308,0.963000
309,0.966000
310,0.965000
311,0.970000
312,0.968000
313,0.965000
314,0.967000
315,0.970000
316,0.973000
317,0.965000
318,0.966000
319,0.961000
320,0.968000
321,0.970000
322,0.968000
323,0.967000
324,0.967000
325,0.962000
326,0.970000
327,0.972000
328,0.966000
329,0.970000
330,0.963000
331,0.972000
332,0.965000
333,0.964000
334,0.961000
335,0.967000
336,0.968000
337,0.972000
338,0.968000
339,0.965000
340,0.969000
341,0.968000
342,0.963000
343,0.963000
344,0.971000
345,0.967000
346,0.963000
347,0.964000
348,0.962000
349,0.970000
350,0.972000
351,0.971000
352,0.970000
353,0.965000
354,0.972000
355,0.973000
356,0.967000
357,0.966000
358,0.970000
359,0.973000
360,0.974000
361,0.970000
362,0.970000
363,0.971000
364,0.974000
365,0.972000
366,0.973000
367,0.969000
368,0.970000
369,0.970000
370,0.971000
371,0.966000
372,0.970000
373,0.966000
374,0.963000
375,0.969000
376,0.970000
377,0.968000
378,0.979000
379,0.972000
380,0.971000
381,0.970000
382,0.971000
383,0.967000
384,0.966000
385,0.967000
386,0.977000
387,0.970000
388,0.969000
389,0.971000
390,0.967000
391,0.965000
392,0.964000
393,0.972000
394,0.971000
395,0.972000
396,0.973000
397,0.969000
398,0.967000
399,0.968000
400,0.969000
401,0.974000
402,0.970000
403,0.967000
404,0.966000
405,0.967000
406,0.972000
407,0.974000
408,0.972000
409,0.969000
410,0.968000
411,0.966000
412,0.973000
413,0.971000
414,0.973000
415,0.973000
416,0.970000
417,0.964000
418,0.960000
419,0.966000
420,0.969000
421,0.968000
422,0.960000
423,0.965000
424,0.964000
425,0.971000
426,0.967000
427,0.973000
428,0.967000
429,0.970000
430,0.961000
431,0.971000
432,0.970000
433,0.971000
434,0.971000
435,0.967000
436,0.972000
437,0.968000
438,0.972000
439,0.969000
440,0.973000
441,0.975000
442,0.969000
443,0.972000
444,0.969000
445,0.972000
446,0.971000
447,0.968000
448,0.968000
449,0.969000
450,0.968000
451,0.970000
452,0.970000
453,0.965000
454,0.968000
455,0.965000
456,0.971000
457,0.970000
458,0.964000
459,0.963000
460,0.967000
461,0.965000
462,0.967000
463,0.963000
464,0.971000
465,0.973000
466,0.970000
467,0.966000
468,0.971000
469,0.966000
470,0.975000
471,0.975000
472,0.966000
473,0.972000
474,0.970000
475,0.971000
476,0.971000
477,0.963000
478,0.963000
479,0.969000
480,0.976000
481,0.969000
482,0.968000
483,0.960000
484,0.972000
485,0.974000
486,0.968000
487,0.969000
488,0.972000
489,0.970000
490,0.972000
491,0.975000
492,0.972000
493,0.963000
494,0.968000
495,0.967000
496,0.969000
497,0.974000
498,0.966000
499,0.970000
