0,0.237000
1,0.551000
2,0.699000
3,0.750000
4,0.786000
5,0.817000
6,0.854000
7,0.872000
8,0.889000
9,0.906000
10,0.914000
11,0.915000
12,0.920000
13,0.925000
14,0.926000
15,0.924000
16,0.928000
17,0.927000
18,0.933000
19,0.930000
20,0.941000
21,0.939000
22,0.940000
23,0.940000
24,0.940000
25,0.940000
26,0.937000
27,0.945000
28,0.934000
29,0.942000
30,0.951000
31,0.947000
32,0.946000
33,0.940000
34,0.942000
35,0.945000
36,0.945000
37,0.949000
38,0.952000
39,0.944000
40,0.954000
41,0.958000
42,0.946000
43,0.944000
44,0.956000
45,0.947000
46,0.945000
47,0.945000
48,0.946000
49,0.949000
50,0.948000
51,0.950000
52,0.954000
53,0.956000
54,0.945000
55,0.944000
56,0.952000
57,0.941000
58,0.944000
59,0.950000
60,0.955000
61,0.951000
62,0.948000
63,0.949000
64,0.946000
65,0.951000
66,0.945000
67,0.954000
68,0.948000
69,0.953000
70,0.953000
71,0.955000
72,0.959000
73,0.950000
74,0.946000
75,0.946000
76,0.951000
77,0.954000
78,0.950000
79,0.956000
80,0.956000
81,0.949000
82,0.958000
83,0.954000
84,0.954000
85,0.955000
86,0.954000
87,0.949000
88,0.950000
89,0.947000
90,0.950000
91,0.944000
92,0.950000
93,0.944000
94,0.944000
95,0.946000
96,0.949000
97,0.948000
98,0.956000
99,0.948000
100,0.952000
101,0.946000
102,0.955000
103,0.947000
104,0.950000
105,0.949000
106,0.955000
107,0.945000
108,0.950000
109,0.961000
110,0.954000
111,0.951000
112,0.954000
113,0.961000
114,0.954000
115,0.946000
116,0.948000
117,0.948000
118,0.946000
119,0.943000
120,0.951000
121,0.950000
122,0.954000
123,0.958000
124,0.966000
125,0.951000
126,0.951000
127,0.951000
128,0.949000
129,0.954000
130,0.954000
131,0.954000
132,0.953000
133,0.951000
134,0.951000
135,0.954000
136,0.960000
137,0.952000
138,0.954000
139,0.964000
140,0.956000
141,0.959000
142,0.948000
143,0.964000
144,0.959000
145,0.957000
146,0.956000
147,0.947000
148,0.947000
