0,0.288525
1,0.288525
2,0.288525
3,0.288525
4,0.340984
5,0.396721
6,0.534426
7,0.600000
8,0.636066
9,0.691803
10,0.711475
11,0.836066
12,0.855738
13,0.881967
14,0.901639
15,0.927869
16,0.908197
17,0.914754
18,0.904918
19,0.957377
20,0.957377
21,0.970492
22,0.973770
23,0.970492
24,0.973770
25,0.973770
26,0.967213
27,0.983607
28,0.970492
29,0.980328
30,0.970492
31,0.970492
32,0.973770
33,0.983607
34,0.970492
35,0.986885
36,0.990164
37,0.983607
38,0.983607
39,0.983607
40,0.977049
41,0.980328
42,0.977049
43,0.990164
44,0.983607
45,0.973770
46,0.977049
47,0.967213
48,0.986885
49,0.983607
50,0.993443
51,0.986885
52,0.993443
53,0.986885
54,0.990164
55,0.980328
56,0.973770
57,0.980328
58,0.990164
59,0.996721
60,0.993443
61,0.993443
62,0.993443
63,0.990164
64,0.990164
65,0.990164
66,0.996721
67,0.993443
68,0.990164
69,0.996721
70,0.990164
71,0.993443
72,0.990164
73,0.977049
74,0.996721
75,0.996721
76,0.996721
77,0.996721
78,0.996721
79,0.996721
80,0.993443
81,0.990164
82,0.996721
83,0.996721
84,0.996721
85,0.993443
86,0.996721
87,0.996721
88,0.993443
89,0.993443
90,0.986885
91,0.996721
92,0.996721
93,0.996721
94,0.993443
95,0.996721
96,0.993443
97,0.996721
98,0.996721
99,0.996721
100,0.996721
101,0.990164
102,0.993443
103,0.990164
104,0.996721
105,0.996721
106,0.993443
107,0.993443
108,0.996721
109,0.993443
110,0.993443
111,0.993443
112,0.996721
113,0.990164
114,0.993443
115,0.996721
116,1.000000
117,0.996721
118,0.996721
119,0.996721
120,0.996721
121,0.996721
122,0.996721
123,0.996721
124,0.996721
125,0.996721
126,0.996721
127,0.996721
128,0.996721
129,0.993443
130,0.990164
131,0.996721
132,0.993443
133,0.996721
134,0.996721
135,0.996721
136,0.993443
137,0.996721
138,0.996721
139,0.990164
140,0.990164
141,0.996721
142,0.993443
143,0.996721
144,0.993443
145,1.000000
146,0.986885
147,0.996721
148,0.993443
149,0.986885
150,0.983607
151,0.993443
152,0.996721
153,1.000000
154,0.996721
155,0.996721
156,0.993443
157,0.996721
158,0.996721
159,0.996721
160,0.996721
